age_at_marriage,marriage_duration_years,num_children,education_level,employment_status,combined_income,religious_compatibility,cultural_background_match,communication_score,conflict_frequency,conflict_resolution_style,financial_stress_level,mental_health_issues,infidelity_occurred,counseling_attended,social_support,shared_hobbies_count,marriage_type,pre_marital_cohabitation,domestic_violence_history,trust_score,divorced
26,1,2,High School,Full-time,59614,Same Religion,1,6.07571561432222,0,Collaborative,5.62008824261203,0,0,0,8.019476199108,5,Love,1,0,5.00303805542002,0
21,19,1,High School,Full-time,54271,Same Religion,1,3.04331404467702,4,Passive,1,0,1,0,5.15183473819498,1,Love,1,0,8.92423185628628,1
23,6,0,High School,Unemployed,41300,Same Religion,1,8.14638382161007,3,Collaborative,6.80983249045884,0,0,1,7.76427129485944,1,Love,1,0,5.01953560851254,0
22,3,1,High School,Part-time,77085,Different Religion,1,5.6071047473078,1,Avoidant,7.0232817341795,0,0,0,4.67323028303061,0,Love,1,0,10,1
24,2,0,Bachelor,Unemployed,52252,Same Religion,1,8.13187668433065,1,Collaborative,3.35422280421088,0,0,1,7.78701390084115,6,Arranged,0,0,8.33801332233387,0
27,6,1,No Formal Education,Unemployed,63127,Same Religion,1,7.46678016480494,1,Collaborative,1,0,0,0,4.67084050775373,0,Love,1,0,6.18148330049315,0
29,21,1,Bachelor,Homemaker,59859,Same Religion,0,6.20329359893936,1,Passive,3.50147654512599,0,0,0,9.18743405879807,2,Love,1,0,6.50251523654275,0
35,4,0,No Formal Education,Full-time,73508,Same Religion,0,7.68225189537466,3,Avoidant,4.22480380001929,0,0,0,6.5179748096089,5,Other,1,0,8.57592018894874,0
23,13,2,High School,Full-time,69124,Same Religion,1,4.44071026568317,2,Collaborative,4.68117024286418,1,0,0,3.21161473768664,4,Love,0,0,10,0
32,1,0,PhD,Full-time,54894,Same Religion,1,3.05172794941924,2,Collaborative,9.46405774954313,0,1,0,5.50986889653333,2,Arranged,1,0,7.07064877074011,0
26,6,3,High School,Homemaker,51700,Not Religious,1,5.6968517682042,1,Aggressive,5.84481722408706,0,0,0,5.72461610933591,2,Arranged,0,0,6.08660731797174,1
27,40,1,PhD,Full-time,57785,Not Religious,1,6.87639422365698,1,Collaborative,9.24839322529186,1,0,1,3.08306667591577,0,Love,1,0,5.54467835763458,0
31,14,2,High School,Full-time,37804,Not Religious,0,7.71905397532458,2,Aggressive,6.98329273489632,0,1,0,8.13050636535005,0,Love,1,0,5.84821228091258,0
22,2,1,PhD,Full-time,43914,Same Religion,1,6.18581923858544,1,Aggressive,5.98546458147677,0,0,0,7.38494444845695,2,Other,1,0,6.29267165910855,1
29,6,0,High School,Full-time,70610,Not Religious,0,4.19740420806247,1,Avoidant,5.31709033478028,0,0,0,2.84762834817425,3,Other,1,0,5.60812108164786,0
28,2,0,Bachelor,Unemployed,65987,Different Religion,1,8.60864004164256,1,Collaborative,1,0,1,0,7.08637149056395,1,Love,0,0,5.7541608410374,0
30,5,0,Bachelor,Unemployed,40679,Not Religious,1,5.2844083831206,4,Collaborative,1,0,0,0,3.76432620890219,5,Arranged,1,0,5.79117791182219,0
29,15,2,Bachelor,Part-time,57603,Same Religion,1,6.77482547172769,1,Avoidant,6.88817533201412,0,0,1,5.47208270275877,5,Arranged,0,0,3.42895747644981,0
40,14,4,Bachelor,Full-time,28737,Same Religion,1,7.00835832752874,1,Collaborative,4.80857010733251,1,0,0,4.76140890703501,2,Love,1,0,2.6072934399475,1
24,2,4,No Formal Education,Homemaker,62705,Same Religion,0,6.13856911459885,3,Aggressive,7.58870168929433,0,0,0,5.30139160519832,4,Love,1,0,8.95749508797424,0
25,25,1,Bachelor,Full-time,53277,Not Religious,1,2.11481108185261,2,Aggressive,1.08528716240576,0,0,0,4.67963475076384,3,Arranged,1,0,6.23862751354686,0
24,8,1,Master,Part-time,101901,Different Religion,1,4.65624554744294,3,Passive,5.80532979131754,0,0,0,8.18876414374161,2,Arranged,1,0,4.36733212064882,0
25,4,2,High School,Full-time,71743,Same Religion,0,6.93323812904219,2,Collaborative,6.15059610741451,0,0,1,7.5161725526994,4,Other,1,0,6.32738428377236,0
24,6,2,Bachelor,Full-time,40936,Same Religion,1,9.1471411541013,3,Collaborative,3.40938570069691,0,0,1,6.87140668601728,3,Arranged,1,0,7.22810986511427,0
33,9,3,Bachelor,Full-time,40661,Not Religious,1,7.35665615313932,3,Collaborative,2.33700614266615,0,0,1,4.74362060576183,2,Love,0,0,7.52199968436456,1
35,8,3,Master,Part-time,72754,Not Religious,1,6.97268903143385,2,Aggressive,2.40224767274185,1,0,0,6.97313244349175,3,Love,1,0,6.80881502730528,0
25,6,2,Bachelor,Part-time,77586,Different Religion,1,2.02262067378575,4,Collaborative,3.23444491190281,0,0,0,6.00067451149738,4,Other,1,0,8.96994958495191,1
23,7,1,Bachelor,Full-time,97171,Different Religion,1,8.11382803719843,3,Collaborative,3.76187724310299,0,1,1,5.95781999884862,3,Love,1,0,3.5805987077319,1
30,1,3,High School,Full-time,83127,Same Religion,1,7.84753328226638,3,Collaborative,3.45870666732364,0,0,0,6.92242863157685,3,Love,0,0,5.41165300921227,1
25,16,2,High School,Homemaker,69542,Same Religion,1,7.13939934151608,2,Collaborative,5.78184667324009,0,0,0,6.47721827755967,2,Love,0,0,4.38695358027507,0
31,7,0,Bachelor,Full-time,88463,Not Religious,1,6.53977205559278,2,Collaborative,4.6254430281522,0,0,0,8.72772843669836,3,Love,0,0,3.72419130628481,0
29,1,3,Bachelor,Full-time,61491,Different Religion,1,7.01095904511612,1,Collaborative,1.87255359266625,0,0,0,7.51180668757667,2,Arranged,1,0,8.26978900176988,0
20,14,2,High School,Full-time,60601,Different Religion,1,8.45600652181894,4,Collaborative,6.36949811478034,0,0,0,8.48565627799868,1,Love,1,0,7.24996699767334,0
35,26,3,High School,Unemployed,35746,Same Religion,0,5.89446821359607,2,Aggressive,2.03477594927159,0,0,0,4.89752947863401,3,Love,0,0,6.90200847414611,1
36,29,1,Master,Full-time,90167,Same Religion,0,6.75353519596027,1,Aggressive,4.12490737376283,1,0,0,9.59943043778462,6,Love,1,0,7.68657351011722,1
24,4,1,High School,Homemaker,62647,Same Religion,1,5.38679559735375,2,Passive,2.43073378409369,0,0,0,5.59625344090957,1,Love,1,0,5.01500243649774,0
26,1,1,Master,Full-time,58027,Same Religion,1,6.03149518293939,3,Avoidant,3.27359335033283,0,0,0,8.47481097072987,4,Love,0,0,2.37142309038028,0
29,7,0,High School,Full-time,44119,Same Religion,1,6.22914372033424,0,Aggressive,3.72884851237415,1,0,0,7.42389024606812,4,Arranged,1,0,4.94232514103898,1
29,1,0,High School,Full-time,84507,Not Religious,1,7.22604745746159,2,Avoidant,3.84714912968648,0,1,1,6.79133796069242,2,Arranged,0,1,1,1
31,27,3,Bachelor,Part-time,79730,Different Religion,0,5.00522226912038,4,Avoidant,4.4130546365319,0,0,0,6.27051086857451,4,Love,1,0,6.90913255071565,1
38,2,0,Bachelor,Full-time,41955,Same Religion,1,5.76148169152706,2,Collaborative,4.89519314428648,0,0,0,10,3,Love,0,0,5.7533600304671,1
27,2,1,Bachelor,Part-time,70209,Same Religion,1,6.66308749595719,0,Passive,7.59153617951757,0,0,0,9.68443439668578,2,Love,1,0,3.65236556310163,0
24,5,4,Bachelor,Full-time,75919,Not Religious,1,5.74198714586442,3,Avoidant,2.41260236359352,1,0,0,6.49963953961472,2,Love,1,0,2.80351445262664,0
21,4,2,High School,Full-time,35074,Same Religion,1,6.31271857598821,4,Collaborative,1,0,0,1,6.4928676670847,3,Love,0,0,4.61058796903667,0
24,15,1,Bachelor,Homemaker,72824,Different Religion,1,3.61915047444458,0,Aggressive,2.29012845807975,0,0,1,4.52798826113999,6,Love,0,0,7.46884015179289,1
27,6,3,Bachelor,Unemployed,68819,Same Religion,0,7.1009468931822,1,Collaborative,7.69854493870762,0,0,0,4.07157233618432,5,Love,1,0,2.90795731692613,0
36,1,2,Bachelor,Full-time,72463,Same Religion,0,4.78248730796656,2,Collaborative,6.59294502003841,0,0,0,5.33879729183556,2,Love,1,1,7.1201791328604,0
25,3,1,Master,Part-time,99734,Same Religion,1,3.24052272068806,3,Collaborative,2.98984929109202,0,1,0,5.98991235432043,3,Love,1,0,6.21949162572021,1
29,7,0,Master,Part-time,119233,Same Religion,1,6.57826111271462,1,Avoidant,4.0591762820504,0,0,0,7.75395005035818,2,Love,1,0,5.81839440209204,1
27,1,0,Bachelor,Full-time,84724,Same Religion,1,6.67520420256973,2,Avoidant,1,0,1,0,10,2,Love,1,0,5.64331475124418,0
33,9,3,Master,Full-time,65209,Different Religion,1,6.87065829931026,1,Passive,2.80570978788039,0,0,0,1.85881814146714,3,Love,1,0,3.84378050931262,0
40,8,3,PhD,Full-time,72764,Different Religion,1,6.90034199729696,5,Avoidant,3.00110515823161,0,0,1,3.59867356148478,4,Other,0,0,5.90122548817813,0
25,12,1,Bachelor,Full-time,68680,Not Religious,0,6.84572073430969,2,Avoidant,6.87013767938637,0,0,0,6.96365623943022,3,Arranged,1,0,5.55722868420881,0
25,27,3,High School,Unemployed,107034,Not Religious,1,8.93682523031844,5,Aggressive,4.54598676594717,1,0,1,3.03280271418341,1,Love,1,0,6.4733127561266,0
33,24,1,PhD,Full-time,62748,Same Religion,1,7.6709509351672,2,Collaborative,2.25359047751446,0,1,0,8.52362348482963,5,Love,0,0,4.74616582016603,0
31,29,1,High School,Full-time,51714,Same Religion,1,7.8770879826789,0,Collaborative,1.4438658108505,0,0,0,7.90125214609191,5,Love,0,0,4.47690384268327,0
37,2,4,High School,Full-time,70974,Different Religion,1,7.14610467884455,2,Collaborative,7.07827948534578,0,1,1,7.50176226214461,0,Love,0,1,6.68962768815321,0
30,1,1,Bachelor,Homemaker,101754,Same Religion,1,7.73158157075102,2,Collaborative,4.61195714169216,1,1,0,3.30320192438673,3,Love,0,0,4.79647570646475,1
26,3,2,Master,Unemployed,40627,Not Religious,1,5.14057142526217,1,Collaborative,2.54258228664867,1,0,0,3.97354015241588,6,Love,1,0,7.29500605896608,0
30,22,1,PhD,Full-time,46562,Same Religion,0,7.29726671426033,4,Avoidant,7.41473316906207,0,0,1,8.25759397709567,4,Love,1,0,4.69020765888589,1
33,35,1,Bachelor,Full-time,45454,Not Religious,1,8.32506780489936,0,Avoidant,6.818199332292,0,0,1,2.20634996450054,5,Love,0,0,5.32440162738247,0
32,19,2,No Formal Education,Full-time,36058,Not Religious,1,5.57973780454199,0,Avoidant,3.70796290915267,1,1,0,6.69143635407509,3,Arranged,0,0,5.98498143002726,1
30,1,2,High School,Part-time,40976,Same Religion,1,8.74989928767059,2,Avoidant,1.94385403014347,0,1,0,4.65565633656261,5,Love,1,0,8.52749928535818,0
33,29,1,High School,Full-time,78807,Same Religion,1,5.32796274966207,1,Avoidant,8.60512734516334,0,0,0,3.59025623653296,4,Love,1,0,5.53210529516148,0
33,5,2,Bachelor,Homemaker,64396,Same Religion,1,6.9478884070934,2,Collaborative,6.50809503771399,0,0,0,5.6115579778862,7,Love,0,0,8.22015481429182,1
34,1,1,No Formal Education,Full-time,34122,Same Religion,1,3.97491966386018,1,Passive,4.60261955901965,0,0,0,10,5,Love,0,0,4.29332458906212,0
31,5,1,Bachelor,Part-time,73713,Different Religion,1,7.60420724327898,1,Collaborative,1.87345662573645,0,1,0,6.69264803362903,2,Other,1,0,1.46987561442854,0
27,1,1,High School,Unemployed,66909,Same Religion,1,8.45025378404299,1,Avoidant,6.04196563199528,0,1,0,7.47018711594523,6,Love,0,0,1.21439742852905,0
28,7,2,High School,Unemployed,79032,Same Religion,1,5.94939357094479,2,Collaborative,2.3650110947159,0,0,0,5.43452524527771,5,Love,1,0,5.41944390384707,1
34,4,1,High School,Full-time,47919,Not Religious,0,3.33791675418763,1,Collaborative,6.50047210448689,0,1,0,8.07931333727453,2,Love,1,0,3.12105923114044,1
23,6,1,Bachelor,Part-time,35458,Not Religious,0,6.07348217592883,1,Collaborative,6.22520678369217,1,1,0,8.54213216233032,4,Love,1,0,1,1
29,9,1,High School,Full-time,73597,Same Religion,1,4.23024417416563,4,Passive,3.18825325836781,0,0,0,6.00490192731592,2,Other,1,0,5.92460025340641,0
26,20,2,PhD,Full-time,76501,Not Religious,0,6.18407919474606,1,Collaborative,6.23509118112189,1,0,0,4.65650060074286,4,Love,1,0,8.33029570989133,1
28,10,1,Bachelor,Homemaker,37911,Same Religion,0,7.67131276436506,1,Collaborative,3.75257192977904,0,1,1,6.86659869454449,4,Love,0,0,5.09200633908877,1
34,5,2,Bachelor,Homemaker,64761,Not Religious,1,6.94469940374666,0,Collaborative,7.47406216414264,0,1,0,7.80624080417394,6,Love,1,0,6.16745565287915,0
28,17,0,High School,Unemployed,47674,Same Religion,1,2.89572478054803,3,Collaborative,3.73980526043076,0,0,0,7.05185389985144,5,Love,1,0,7.7921859407484,0
28,23,3,High School,Full-time,79423,Not Religious,1,5.34932273267128,1,Avoidant,6.69864316870071,0,0,0,5.22206431215159,1,Love,0,1,4.72822473657125,0
21,1,1,Bachelor,Unemployed,73243,Different Religion,1,6.412469269711,3,Avoidant,10,0,0,1,7.42352971564382,5,Love,0,0,8.48945523863926,0
31,7,2,Master,Full-time,84374,Same Religion,1,8.77088923870994,4,Aggressive,2.95517720382695,0,0,0,5.55252665422633,4,Arranged,0,1,4.20112298484349,0
31,3,0,Bachelor,Full-time,43175,Same Religion,1,5.70459255414493,4,Collaborative,1.52414416161857,0,1,0,8.97872547542812,5,Love,1,0,6.11136378097742,1
38,1,0,Master,Part-time,46205,Same Religion,1,6.995646690511,5,Avoidant,5.13028649889252,0,0,1,6.12748248899985,4,Love,0,1,5.09256532490785,1
26,11,2,Master,Full-time,52588,Different Religion,1,6.3521659803542,3,Aggressive,6.21894518606908,1,0,1,2.95260765270599,0,Love,1,0,5.66563087943432,1
29,19,1,High School,Homemaker,49398,Not Religious,1,4.82601886297516,1,Aggressive,2.78367426131057,0,0,0,7.63536950088242,3,Arranged,1,0,9.81185658302043,1
29,1,0,High School,Full-time,67369,Different Religion,1,5.0924456533159,1,Collaborative,4.7079366668418,0,0,0,6.59654453349364,3,Love,1,0,4.71533810124741,0
35,16,1,Bachelor,Full-time,38458,Not Religious,0,5.61748256909801,0,Collaborative,2.97002478365519,0,0,1,5.54446241426442,4,Love,0,0,2.76026910278359,0
27,19,3,Bachelor,Part-time,90424,Different Religion,0,8.54413287673629,4,Collaborative,1.11780395611654,0,0,0,5.93444601449419,1,Arranged,1,0,9.66690737635241,0
29,24,2,High School,Unemployed,94876,Not Religious,1,4.44496808455575,2,Collaborative,5.58591015446481,0,1,1,3.44381531444207,2,Love,1,0,6.25313374405768,0
31,3,0,Bachelor,Full-time,82188,Different Religion,1,5.64024602600544,2,Passive,4.93153973520637,0,0,0,4.191008949852,1,Love,0,0,5.17455825981019,1
28,23,1,Bachelor,Full-time,70001,Same Religion,1,4.80105752248025,3,Avoidant,2.26850127647661,0,0,1,4.78250534544501,4,Love,1,0,3.87298806312609,1
25,3,0,PhD,Unemployed,57536,Different Religion,0,8.6102277354063,0,Aggressive,2.76451844980619,0,0,0,7.4574254335889,2,Arranged,1,0,6.45960900674785,1
28,8,2,High School,Full-time,63778,Same Religion,0,6.76735449727867,2,Aggressive,4.00782206982117,1,0,0,7.21540040624482,6,Love,1,1,9.30969541341873,0
33,1,0,High School,Full-time,44874,Not Religious,1,8.74130609903656,1,Avoidant,4.63283714910053,0,0,1,3.44227568286073,4,Arranged,1,0,2.8773931525193,1
22,1,2,Bachelor,Part-time,63148,Same Religion,1,1,1,Avoidant,1.34071273013301,0,0,0,5.59368295596839,5,Love,1,0,2.57964461135216,0
28,12,2,Bachelor,Full-time,66706,Same Religion,1,7.85553881470564,4,Aggressive,3.25077334362649,0,0,0,6.32234992075456,0,Arranged,1,0,4.93901207947768,0
24,5,1,Bachelor,Homemaker,43493,Same Religion,0,4.2003289225882,1,Collaborative,7.76214566274045,1,0,1,7.7088933016481,1,Love,1,0,3.17815793819057,0
33,2,2,PhD,Part-time,92428,Different Religion,0,4.82048830118362,2,Avoidant,6.42675845475162,0,0,0,1.00920742415154,4,Love,1,0,5.51956547833637,0
20,2,1,Master,Homemaker,58315,Same Religion,1,5.62112061154598,3,Aggressive,4.07888832972487,0,0,0,3.17973786164673,4,Love,0,0,5.77212729201425,0
25,11,0,Bachelor,Full-time,39425,Not Religious,1,5.96255220580821,0,Collaborative,7.68955537905828,0,0,1,4.6604984817578,1,Arranged,1,0,4.24680681643508,1
29,1,1,High School,Homemaker,55893,Same Religion,1,5.96628549141983,2,Collaborative,4.45817096743565,0,0,1,1.08990191945001,4,Love,1,0,1,0
35,16,3,Bachelor,Full-time,47949,Same Religion,0,4.57875162055167,2,Avoidant,4.01670015893485,0,0,0,8.5819892282125,5,Love,1,0,6.91712748109706,0
27,1,1,Bachelor,Full-time,43194,Same Religion,1,5.79039502171526,2,Passive,5.58450071733853,0,0,0,6.53440911935869,5,Arranged,1,0,9.64271290778274,0
25,2,2,Master,Full-time,91426,Same Religion,1,5.80964276180227,1,Avoidant,5.42709068160688,0,0,1,7.41672843168662,4,Arranged,1,0,5.46222834956472,0
37,4,0,No Formal Education,Full-time,60199,Same Religion,1,2.69467320590799,5,Avoidant,8.35842064817412,0,0,0,4.779024552539,3,Love,1,0,7.45703666762819,0
20,6,0,Bachelor,Full-time,80595,Same Religion,0,6.68863990171814,1,Aggressive,2.29955369710287,1,0,0,6.55329794825752,1,Arranged,1,0,4.91626185345135,0
18,4,4,Bachelor,Part-time,68229,Same Religion,1,6.0270671213742,3,Avoidant,6.70678742300524,0,0,0,6.52058317754631,4,Love,0,0,5.72643607439171,0
30,3,2,High School,Full-time,69532,Same Religion,1,6.38444710916604,4,Avoidant,4.30601148060027,0,0,1,5.25469165008306,4,Love,1,0,7.94353787251226,0
25,33,2,High School,Full-time,59726,Same Religion,1,5.00527792398453,2,Collaborative,1.68586717764522,0,0,0,8.10024661581891,5,Arranged,0,0,5.91457398188404,1
22,10,3,High School,Part-time,51360,Different Religion,1,6.05079618417959,3,Passive,5.78001378504278,1,0,0,6.94393531967973,2,Love,1,0,10,0
31,1,2,High School,Full-time,85999,Same Religion,1,1.66244171170646,2,Aggressive,3.87427100621044,0,0,1,6.42330484039124,1,Love,1,0,6.98738905732499,1
29,5,1,Bachelor,Unemployed,73084,Same Religion,1,4.92230964396573,1,Aggressive,8.19639737812322,1,0,0,5.49439490414476,1,Arranged,0,1,1.86348875347872,1
25,20,3,Bachelor,Part-time,56382,Same Religion,1,5.10245125729339,4,Passive,2.87624041231916,0,0,0,4.57971072068401,1,Love,0,0,7.51629930653668,0
21,3,1,Bachelor,Homemaker,79887,Same Religion,0,5.89988129058042,0,Avoidant,3.39781070257442,0,0,0,6.08884960230866,2,Love,0,0,3.96037737552054,0
32,1,0,Bachelor,Full-time,90202,Same Religion,0,5.94011748619203,3,Collaborative,5.24493137906254,0,1,1,6.87407121775378,4,Other,1,0,6.4719673028609,0
31,14,1,Bachelor,Homemaker,67320,Different Religion,1,7.90772824880693,2,Aggressive,1,1,0,0,5.86071871156755,4,Love,0,0,8.75725363805691,0
27,9,2,Bachelor,Part-time,91028,Not Religious,0,3.77598445889739,2,Aggressive,7.46896987377355,0,0,0,8.91240505563041,5,Love,1,0,4.11145241904051,0
37,8,2,High School,Homemaker,50456,Same Religion,1,7.44147577215595,1,Aggressive,7.77288871755615,0,0,0,5.24555019867191,0,Love,1,0,9.15979491166083,1
22,1,2,No Formal Education,Full-time,42007,Same Religion,1,10,0,Collaborative,6.66555237793951,0,1,0,7.45698886638063,3,Love,1,0,6.93731879146177,0
20,1,0,High School,Unemployed,53140,Same Religion,1,5.02410458369848,2,Collaborative,5.29033218138812,0,1,0,3.58499232023749,5,Love,1,0,3.49869208882735,1
24,9,0,PhD,Unemployed,60824,Same Religion,1,7.46588238883181,5,Passive,6.49845076617055,0,0,0,4.79734430832269,2,Love,1,0,5.60274454120793,1
27,2,2,Bachelor,Full-time,91107,Same Religion,0,8.86614571845574,3,Avoidant,5.61423066908449,0,0,0,3.16772491607972,0,Love,0,0,7.47076205335814,0
29,7,2,Bachelor,Part-time,52381,Same Religion,0,8.81220535989783,1,Collaborative,7.11081798813899,0,0,0,4.96990664346577,4,Love,0,0,4.52232338489647,1
26,7,3,High School,Unemployed,67684,Not Religious,1,5.41727495821065,2,Avoidant,9.39214244976091,0,0,0,8.5571259260397,4,Arranged,0,0,3.83193872795544,0
29,3,2,High School,Part-time,82019,Same Religion,1,8.16459049277859,2,Aggressive,4.69633614877586,0,0,1,3.84856096077326,4,Love,1,0,2.52045707083875,0
21,29,2,Bachelor,Full-time,69348,Same Religion,1,7.71972789233121,1,Avoidant,4.31094846537863,0,1,1,8.97755343801929,3,Love,1,0,5.03751825577594,1
35,18,2,Master,Part-time,50128,Different Religion,0,8.41164965960997,4,Passive,4.51273692828357,1,0,0,5.2224073641175,1,Love,1,0,7.1368233007447,1
27,12,1,High School,Full-time,34427,Same Religion,1,7.38041714871124,1,Collaborative,1.98777188469779,0,0,0,3.72469021196027,5,Love,1,0,5.66462147072334,0
33,1,1,Bachelor,Unemployed,84377,Same Religion,1,8.33975880046822,2,Collaborative,5.22678672097389,1,0,0,5.86757320154882,5,Love,0,0,6.276312937305,1
29,1,2,High School,Full-time,38950,Different Religion,0,5.54702203083123,1,Passive,1,0,1,1,5.72984928926608,3,Love,1,0,5.21822641068491,0
30,6,0,Bachelor,Full-time,52426,Same Religion,0,5.08231538730518,1,Collaborative,7.98937102759656,0,0,0,6.15067273777847,3,Love,1,0,4.08343433638985,1
30,1,4,PhD,Full-time,60678,Not Religious,1,1.63991829268886,2,Passive,8.20842266413608,1,1,0,3.2165496023676,3,Love,0,1,7.1393569920469,1
30,38,0,Master,Part-time,85268,Same Religion,0,5.15464313310243,3,Collaborative,2.83740007572782,0,0,0,5.82975807940811,2,Love,1,0,7.62472047082662,0
31,1,1,Bachelor,Homemaker,79954,Same Religion,1,5.37979742902074,1,Avoidant,2.31124851972304,0,0,1,2.97453587602829,2,Love,0,0,4.62868237021897,0
34,6,3,High School,Full-time,62966,Different Religion,1,2.39301696390268,3,Collaborative,7.19435802135265,0,0,0,5.08480986229481,5,Love,1,0,7.16161350172255,1
28,4,1,High School,Full-time,84255,Same Religion,0,6.08944172242075,1,Passive,1.14851367316911,0,0,0,4.52122211914612,1,Love,0,0,5.42679140161707,0
31,10,0,No Formal Education,Full-time,88653,Same Religion,1,8.14507332707977,4,Avoidant,2.70755614676539,0,0,1,4.27686312858632,1,Love,1,0,4.39740052354045,1
27,1,0,High School,Unemployed,50466,Same Religion,1,4.17458817277829,1,Collaborative,2.3274971147473,1,0,0,7.50060685265773,2,Love,1,0,9.26651412526948,0
35,5,2,Master,Full-time,52136,Not Religious,1,9.74488054714868,1,Avoidant,5.88835677309056,1,0,0,8.74161740315131,1,Love,1,0,6.38536595319768,0
24,3,0,Bachelor,Full-time,74983,Different Religion,0,6.74209601173867,4,Collaborative,5.92432717301855,0,0,1,6.58791611032988,4,Love,1,0,7.54670136305847,0
37,21,2,No Formal Education,Part-time,93939,Same Religion,1,7.68871811542116,1,Avoidant,5.47983666278508,0,0,0,3.9758076571585,2,Love,1,0,6.64316887009086,1
27,1,0,Bachelor,Full-time,46103,Different Religion,1,5.90220686531455,0,Aggressive,4.57115939856452,0,1,0,5.6732579962937,3,Arranged,1,0,4.58914188048242,1
20,24,4,Bachelor,Full-time,23157,Different Religion,1,4.22063560191527,0,Collaborative,6.46815907813227,0,0,1,8.36924324513847,6,Love,0,0,6.32706330662284,0
28,17,0,Bachelor,Full-time,72991,Not Religious,1,7.08510083893347,1,Avoidant,4.93662459422935,0,0,0,7.32788945534264,5,Love,1,0,9.08847057135522,0
24,3,1,No Formal Education,Unemployed,87286,Same Religion,1,7.5196831820502,0,Aggressive,8.62219926569239,0,0,0,10,3,Love,0,0,5.65099031915825,1
32,15,3,No Formal Education,Homemaker,62589,Not Religious,1,5.65680236141427,4,Collaborative,7.29189017662249,0,0,1,3.28954558653731,8,Arranged,1,0,3.83636333671565,0
24,1,2,Master,Unemployed,112680,Same Religion,1,6.51078002790478,0,Passive,2.86272567938483,0,0,0,4.05804445444021,4,Love,1,0,5.90103173343126,0
25,34,2,Master,Full-time,43256,Not Religious,1,5.98748900974659,1,Avoidant,3.90320999564764,0,0,0,7.61239895229519,3,Love,1,0,8.1267520048881,1
18,7,2,Bachelor,Part-time,45156,Same Religion,1,4.69951228545136,2,Avoidant,4.28111684386697,0,0,0,6.45481374746692,2,Love,1,0,7.85396603932562,0
25,3,2,Master,Full-time,44884,Same Religion,1,6.65646794842849,5,Avoidant,2.38379391669761,0,0,0,3.97889121653011,4,Arranged,1,1,4.5589542033526,0
18,4,1,Master,Unemployed,61741,Not Religious,1,4.58916330415619,1,Avoidant,7.51983792810021,0,0,0,4.55821582426244,2,Love,0,0,8.42318987894791,0
20,1,0,Bachelor,Part-time,62200,Not Religious,1,7.52781223023151,1,Collaborative,6.76093202310817,0,1,0,6.3766058332485,2,Love,0,0,8.25224724994513,0
31,40,1,Bachelor,Homemaker,44604,Same Religion,0,10,2,Passive,4.10327113495077,0,0,0,6.55348442456652,4,Love,1,0,7.7543858699877,0
31,1,1,Bachelor,Full-time,82466,Same Religion,1,8.19880427279486,3,Collaborative,5.94875217432258,1,0,0,7.01073751937616,2,Love,1,0,3.32383392761266,0
30,10,1,Bachelor,Unemployed,65356,Same Religion,1,5.62986215105214,4,Aggressive,3.69440003225134,0,0,0,9.58041467656599,3,Other,1,0,2.37459989138611,0
23,5,1,Master,Part-time,39303,Same Religion,1,6.6990863514977,0,Collaborative,7.15066386023664,0,1,1,9.79144373265329,1,Arranged,0,0,10,1
27,29,1,Bachelor,Full-time,72274,Same Religion,1,8.2666989973265,0,Avoidant,4.37732281972418,1,0,1,3.95245155291389,4,Love,1,0,5.67091755284275,1
27,2,1,High School,Part-time,51592,Same Religion,0,5.80693048014727,2,Avoidant,1,1,0,0,7.20099431979388,3,Love,1,0,4.284564517495,1
22,7,3,Bachelor,Homemaker,62031,Same Religion,1,7.11682752507833,3,Collaborative,1.61400657086559,0,0,0,4.92867325984942,3,Love,1,0,4.99492823851355,0
35,6,2,High School,Homemaker,77746,Same Religion,1,7.43591630068837,0,Avoidant,7.98331903021347,0,0,1,9.00030829050165,5,Love,0,0,6.44642124445709,0
32,12,6,Bachelor,Unemployed,79982,Same Religion,1,6.52418199579764,1,Aggressive,4.38040367766131,0,0,1,5.01531434599299,3,Love,1,0,2.75635497682853,1
26,1,4,PhD,Full-time,78331,Not Religious,0,6.38026818878662,5,Avoidant,5.74508651303153,0,0,0,3.6114226134959,4,Love,1,1,7.10548939818811,1
28,2,1,Bachelor,Homemaker,60993,Same Religion,1,8.10242029936988,3,Passive,4.42526354091044,0,1,0,8.12461634750915,5,Love,1,0,6.73093689178472,1
29,2,1,Master,Part-time,40504,Different Religion,1,9.46552497211876,0,Aggressive,1.24255255808462,1,1,0,8.66385177083848,2,Arranged,1,0,6.33926029318658,1
18,13,1,High School,Full-time,53627,Not Religious,1,5.82183525055788,3,Aggressive,2.10515229670177,0,0,0,4.3886709911523,3,Love,0,0,7.81776296843967,1
26,2,2,PhD,Full-time,60463,Same Religion,1,8.48070098538313,1,Avoidant,7.51824240844099,0,0,0,8.05713082737238,2,Love,1,0,5.18668670292246,0
24,8,1,Bachelor,Full-time,90923,Same Religion,1,3.02542304319768,5,Avoidant,7.40702228107502,0,0,0,3.93837128338243,3,Love,1,0,7.24183359009201,0
22,2,6,High School,Full-time,49478,Same Religion,1,6.96844462835881,3,Collaborative,1.40227436498519,0,0,0,4.67116338502865,6,Love,1,0,3.07148066532544,0
